Number of frames: 4223
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
1760, 0.794598401, 0.594807446, 0.121726945, 0.597830057,-0.801500678, 0.013996460, 0.105889425, 0.061650459,-0.992464900,-15.706178665,12.982096672,78.770256042, 0.323994666,-0.662697673, 0.741931140,-0.101833232, 0.725309014, 0.669724047, 0.159362972, 0.186436504, 0.031748913,-0.981953919,176.208145142,-159.380691528,-1527.295288086, 0.151178703,,,,,,,,,,,,,,
1761, 0.794491470, 0.594669700, 0.123090602, 0.597637951,-0.801620483, 0.015282839, 0.107760184, 0.061421528,-0.992277801,-15.715136528,12.940135002,78.591865540, 0.320086062,-0.662806332, 0.741860449,-0.101640806, 0.725259840, 0.669797182, 0.159279138, 0.186241627, 0.031855229,-0.981987357,176.208816528,-159.381118774,-1527.293090820, 0.151789978,,,,,,,,,,,,,,
1762, 0.796116054, 0.593287706, 0.119201347, 0.595998049,-0.802838981, 0.015359779, 0.104812257, 0.058815602,-0.992751300,-15.744731903,12.944181442,78.577461243, 0.322355002,-0.662764549, 0.741853237,-0.101964809, 0.725298882, 0.669826150, 0.158979297, 0.186238006, 0.031410880,-0.982002437,176.209503174,-159.381179810,-1527.291625977, 0.150489211,,,,,,,,,,,,,,
1763, 0.797562838, 0.591478646, 0.118518166, 0.594138324,-0.804217160, 0.015311159, 0.104370564, 0.058204573,-0.992833853,-15.771340370,12.904797554,78.526504517, 0.323115796,-0.662797272, 0.741823316,-0.101969965, 0.725246131, 0.669855297, 0.159097090, 0.186327070, 0.031495795,-0.981982827,176.212158203,-159.381851196,-1527.290527344, 0.150834933,,,,,,,,,,,,,,
1764, 0.799225152, 0.589496017, 0.117190368, 0.592010558,-0.805775344, 0.015800068, 0.103743181, 0.056750119,-0.992983758,-15.814738274,12.862425804,78.538467407, 0.323336512,-0.662814498, 0.741818845,-0.101890817, 0.725233376, 0.669855654, 0.159153908, 0.186315507, 0.031594899,-0.981981814,176.217483521,-159.383712769,-1527.286743164, 0.152369156,,,,,,,,,,,,,,
1765, 0.801511884, 0.586829662, 0.114933133, 0.589306891,-0.807775378, 0.014704752, 0.101469345, 0.055944860,-0.993264377,-15.841787338,12.868396759,78.551124573, 0.321728557,-0.662746787, 0.741861880,-0.102017835, 0.725285053, 0.669815063, 0.159089252, 0.186355338, 0.031443883,-0.981979132,176.220275879,-159.385055542,-1527.289062500, 0.151931077,,,,,,,,,,,,,,
1766, 0.803512812, 0.584369600, 0.113487162, 0.586859703,-0.809574723, 0.013583665, 0.099814214, 0.055686392,-0.993446589,-15.886720657,12.849263191,78.591026306, 0.323029250,-0.662780404, 0.741817057,-0.102125719, 0.725215852, 0.669864535, 0.159196407, 0.186504990, 0.031449061,-0.981950521,176.223159790,-159.386688232,-1527.288940430, 0.151106954,,,,,,,,,,,,,,
1767, 0.805181444, 0.582295120, 0.112317398, 0.584880650,-0.811033428, 0.011803898, 0.097966522, 0.056187995,-0.993602276,-15.924838066,12.833077431,78.566421509, 0.324096262,-0.662765980, 0.741828203,-0.102138139, 0.725220919, 0.669851720, 0.159227371, 0.186536759, 0.031457763,-0.981944203,176.224807739,-159.385665894,-1527.288452148, 0.150806144,,,,,,,,,,,,,,
1768, 0.806242764, 0.581032038, 0.111239955, 0.583621740,-0.811950505, 0.011043261, 0.096737832, 0.056018509,-0.993732214,-15.973773003,12.824942589,78.586654663, 0.324603021,-0.662733734, 0.741832614,-0.102315165, 0.725282490, 0.669863582, 0.158896506, 0.186411813, 0.031098681,-0.981979370,176.224182129,-159.384399414,-1527.286376953, 0.152022481,,,,,,,,,,,,,,
1769, 0.807292938, 0.579969466, 0.109148763, 0.582526267,-0.812749326, 0.010082080, 0.094557889, 0.055442829,-0.993974268,-16.020503998,12.807506561,78.593734741, 0.324600250,-0.662734330, 0.741812110,-0.102459811, 0.725256503, 0.669891000, 0.158899605, 0.186510548, 0.030998588,-0.981963813,176.222106934,-159.385208130,-1527.287597656, 0.150591061,,,,,,,,,,,,,,
