Number of frames: 3884
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iStemMarker_GT x,iStemMarker_GT y,iStemMarker_GT z,iStemMarker_LT x,iStemMarker_LT y,iStemMarker_LT z,iStemMarker_P1 x,iStemMarker_P1 y,iStemMarker_P1 z,iStemMarker_P2 x,iStemMarker_P2 y,iStemMarker_P2 z,iStemMarker_P3 x,iStemMarker_P3 y,iStemMarker_P3 z,iStemMarker_P4 x,iStemMarker_P4 y,iStemMarker_P4 z,iStemMarker_P5 x,iStemMarker_P5 y,iStemMarker_P5 z,iStemMarker_P6 x,iStemMarker_P6 y,iStemMarker_P6 z,iStemMarker_SL x,iStemMarker_SL y,iStemMarker_SL z,iStemMarker_SH x,iStemMarker_SH y,iStemMarker_SH z,iStemMarker_SB x,iStemMarker_SB y,iStemMarker_SB z,iStemMarker_Surf1 x,iStemMarker_Surf1 y,iStemMarker_Surf1 z,iStemMarker_Surf2 x,iStemMarker_Surf2 y,iStemMarker_Surf2 z
396,41.015987396,-34.574241638,107.155029297,23.212944031,-43.705142975,111.148864746,40.811485291,-52.015373230,116.665252686,144.819427490,-253.664108276,-1591.242065430,130.922134399,-239.522644043,-1590.050659180,150.169464111,-234.332321167,-1590.712768555,-130.702301025,296.027862549,-139.399627686,-131.230651855,276.273010254,-136.653732300,-113.542999268,285.372314453,-138.667877197,19.481628418,36.796764374,93.699020386,39.802749634,53.224529266,80.270965576,-18.902509689,98.482421875,95.004394531,-11.491335869,99.127326965,124.038795471,-6.086093426,97.435325623,67.112342834,-20.725721359,62.595108032,94.939018250,-15.242282867,63.590515137,122.395355225,-5.504887104,52.340087891,65.997795105,28.072912216,42.378669739,96.156120300,40.823902130,57.519130707,100.671310425,26.252946854,57.377834320,97.188446045,40.449733734,55.876602173,107.342247009,43.670139313,57.709289551,94.913131714,
397,41.028057098,-34.506408691,107.153945923,23.217220306,-43.659851074,111.077003479,40.801738739,-51.975635529,116.635536194,144.818969727,-253.664428711,-1591.243896484,130.924102783,-239.523040771,-1590.050170898,150.170028687,-234.331451416,-1590.714477539,-130.679901123,296.020416260,-139.432678223,-131.210571289,276.266815186,-136.690231323,-113.521789551,285.365112305,-138.700775146,19.458934784,36.743114471,93.641944885,39.782714844,53.171707153,80.219047546,-18.921348572,98.431037903,94.952705383,-11.513603210,99.070793152,123.988014221,-6.101665497,97.387611389,67.062011719,-20.746892929,62.543861389,94.881332397,-15.266674042,63.534492493,122.338546753,-5.523272038,52.292510986,65.940231323,28.050292969,42.324050903,96.100990295,40.801727295,57.462963104,100.620132446,26.231157303,57.323165894,97.135604858,40.426639557,55.819374084,107.290885925,43.648654938,57.653862000,94.862411499,
398,41.068656921,-34.475826263,107.124938965,23.254089355,-43.636024475,111.020973206,40.837749481,-51.947826385,116.590270996,144.818389893,-253.664154053,-1591.239990234,130.926010132,-239.522354126,-1590.050415039,150.172225952,-234.331741333,-1590.712036133,-130.681259155,296.037994385,-139.393920898,-131.209777832,276.284484863,-136.649795532,-113.523094177,285.381530762,-138.662734985,19.485786438,36.781787872,93.687088013,39.807964325,53.209487915,80.260581970,-18.895071030,98.469398499,94.996612549,-11.484252930,99.111717224,124.031089783,-6.078323841,97.423728943,67.104545593,-20.720191956,62.582195282,94.928497314,-15.237072945,63.575225830,122.384941101,-5.499526501,52.328544617,65.986679077,28.077342987,42.363052368,96.144676208,40.829078674,57.502487183,100.661239624,26.258157730,57.362239838,97.178115845,40.454723358,55.859470367,107.332092285,43.675388336,57.692924500,94.903099060,
399,41.106571198,-34.422908783,107.132408142,23.288640976,-43.594856262,110.998565674,40.867660522,-51.899890900,116.594284058,144.821060181,-253.662292480,-1591.238403320,130.925933838,-239.520782471,-1590.048461914,150.175445557,-234.332443237,-1590.713134766,-130.667907715,296.020568848,-139.445587158,-131.199874878,276.268035889,-136.691360474,-113.510826111,285.363342285,-138.709884644,19.478876114,36.864719391,93.759628296,39.802364349,53.283313751,80.323936462,-18.894836426,98.557403564,95.039703369,-11.482703209,99.213485718,124.073509216,-6.079405785,97.496192932,67.147666931,-20.724086761,62.670364380,94.989662170,-15.239680290,63.676616669,122.445472717,-5.505840302,52.400390625,66.052467346,28.071178436,42.446224213,96.214057922,40.824848175,57.586479187,100.722412109,26.253755569,57.446144104,97.240089417,40.450588226,55.946868896,107.394126892,43.670940399,57.773681641,94.964149475,
400,41.114685059,-34.424625397,107.131629944,23.298254013,-43.590991974,110.984382629,40.869110107,-51.903255463,116.593139648,144.822097778,-253.661743164,-1591.238769531,130.927352905,-239.519744873,-1590.046997070,150.174819946,-234.331604004,-1590.710449219,-130.662734985,296.033233643,-139.420257568,-131.196640015,276.280303955,-136.669631958,-113.507850647,285.376678467,-138.689147949,19.506532669,36.828178406,93.714385986,39.828704834,53.248535156,80.278930664,-18.864664078,98.522064209,95.011634827,-11.448339462,99.172386169,124.044540405,-6.053275585,97.465644836,67.117553711,-20.695280075,62.635116577,94.955238342,-15.206901550,63.635974884,122.410362244,-5.481564999,52.370025635,66.013748169,28.099378586,42.408893585,96.168724060,40.854290009,57.547809601,100.678077698,26.282688141,57.408683777,97.197769165,40.480922699,55.906955719,107.349533081,43.699554443,57.736000061,94.919403076,
401,41.091495514,-34.438541412,107.129760742,23.261655807,-43.579189301,110.993698120,40.826213837,-51.913650513,116.589653015,144.823028564,-253.664825439,-1591.244140625,130.926757813,-239.521148682,-1590.048950195,150.175872803,-234.332534790,-1590.714721680,-130.641815186,296.027770996,-139.451538086,-131.171234131,276.274200439,-136.708541870,-113.484382629,285.371856689,-138.721328735,19.526279449,36.756820679,93.611717224,39.848381042,53.185131073,80.185829163,-18.854022980,98.444686890,94.925453186,-11.442719460,99.085227966,123.959838867,-6.037749290,97.400543213,67.033241272,-20.679462433,62.557495117,94.855323792,-15.195885658,63.548858643,122.311714172,-5.459353924,52.305419922,65.912597656,28.117914200,42.337852478,96.069549561,40.869869232,57.476913452,100.586685181,26.298877716,57.337005615,97.103858948,40.495597839,55.833511353,107.257553101,43.716094971,57.667671204,94.828582764,
402,41.088546753,-34.460411072,107.120414734,23.237627029,-43.557163239,111.007019043,40.789230347,-51.935985565,116.581062317,144.823593140,-253.662551880,-1591.242553711,130.927658081,-239.520294189,-1590.050781250,150.177398682,-234.333435059,-1590.717285156,-130.649169922,296.015930176,-139.469345093,-131.178390503,276.261352539,-136.728607178,-113.490638733,285.357482910,-138.740753174,19.512088776,36.708354950,93.559135437,39.834709167,53.137104034,80.134613037,-18.864728928,98.398200989,94.881332397,-11.452556610,99.034912109,123.915519714,-6.049302101,97.356636047,66.988540649,-20.692169189,62.511131287,94.806945801,-15.207754135,63.498950958,122.263298035,-5.473474979,52.261619568,65.862609863,28.104106903,42.288616180,96.017341614,40.857040405,57.426433563,100.535934448,26.285943985,57.287734985,97.053520203,40.482875824,55.782253265,107.206542969,43.703098297,57.617694855,94.777862549,
403,41.023292542,-34.525470734,107.139564514,23.148532867,-43.537738800,111.074996948,40.678310394,-51.987201691,116.614151001,144.823593140,-253.662582397,-1591.238525391,130.928253174,-239.519424438,-1590.046875000,150.177413940,-234.332015991,-1590.713500977,-130.648941040,296.012756348,-139.473571777,-131.180221558,276.259002686,-136.727081299,-113.492416382,285.354461670,-138.737258911,19.439914703,36.769207001,93.672027588,39.766731262,53.193222046,80.248039246,-18.934976578,98.460876465,94.965629578,-11.530534744,99.105949402,124.001701355,-6.112156391,97.410545349,67.076560974,-20.763740540,62.573841095,94.901443481,-15.286604881,63.569637299,122.358978271,-5.537682056,52.315158844,65.964241028,28.031484604,42.349899292,96.130928040,40.783760071,57.488586426,100.648460388,26.213590622,57.349391937,97.162162781,40.407760620,55.846420288,107.319458008,43.631362915,57.678043365,94.890953064,
404,40.959659576,-34.577205658,107.132003784,23.057533264,-43.502796173,111.147804260,40.565658569,-52.024765015,116.641853333,144.820617676,-253.662673950,-1591.240356445,130.926605225,-239.521697998,-1590.050415039,150.174804688,-234.331436157,-1590.714599609,-130.679031372,296.018371582,-139.438690186,-131.208404541,276.266479492,-136.689437866,-113.518051147,285.358337402,-138.709777832,19.516281128,36.798568726,93.665809631,39.837173462,53.219497681,80.229087830,-18.854267120,98.492691040,94.970558167,-11.434861183,99.141365051,124.002677917,-6.045837879,97.437705994,67.075042725,-20.685192108,62.605766296,94.912315369,-15.193881989,63.605056763,122.366905212,-5.474613190,52.342144012,65.968688965,28.109447479,42.379089355,96.119483948,40.864944458,57.517639160,100.628379822,26.292974472,57.378829956,97.149604797,40.492279053,55.876419067,107.299789429,43.709606171,57.706127167,94.869422913,
405,40.878559113,-34.514808655,107.162910461,22.955274582,-43.383552551,111.208091736,40.447154999,-51.959793091,116.674850464,144.819992065,-253.663894653,-1591.237426758,130.924163818,-239.520980835,-1590.044677734,150.174850464,-234.332244873,-1590.714843750,-130.645050049,295.991668701,-139.525405884,-131.176132202,276.239318848,-136.777252197,-113.487083435,285.329833984,-138.791351318,19.457021713,36.749919891,93.614883423,39.783363342,53.170097351,80.185462952,-18.909671783,98.446640015,94.910232544,-11.499540329,99.093399048,123.944725037,-6.092365742,97.392120361,67.018806458,-20.743059158,62.559841156,94.849601746,-15.260503769,63.557426453,122.306106567,-5.523908138,52.296566010,65.910446167,28.049791336,42.329715729,96.071548462,40.804889679,57.467182159,100.585304260,26.234027863,57.329547882,97.101837158,40.429965973,55.825672150,107.256408691,43.651401520,57.655742645,94.827224731,
406,40.881069183,-34.517704010,107.179702759,22.954494476,-43.358581543,111.259933472,40.444885254,-51.945915222,116.708023071,144.816253662,-253.662002563,-1591.236938477,130.922424316,-239.520599365,-1590.045776367,150.172134399,-234.333862305,-1590.709106445,-130.640579224,296.047180176,-139.409103394,-131.172042847,276.293609619,-136.667755127,-113.483657837,285.387084961,-138.679870605,19.486330032,36.731239319,93.631599426,39.811100006,53.157085419,80.206779480,-18.883253098,98.425659180,94.950843811,-11.471471786,99.062606812,123.985229492,-6.067502499,97.381523132,67.058258057,-20.714923859,62.538799286,94.877754211,-15.230829239,63.527038574,122.334297180,-5.496957302,52.286384583,65.934059143,28.078956604,42.310577393,96.089820862,40.833591461,57.447082520,100.608016968,26.262538910,57.309959412,97.125328064,40.459133148,55.803203583,107.278694153,43.679763794,57.637790680,94.849922180,
407,40.996940613,-34.449699402,107.209022522,23.081245422,-43.320217133,111.268531799,40.579307556,-51.878837585,116.737106323,144.817718506,-253.663681030,-1591.233154297,130.922775269,-239.520996094,-1590.052978516,150.169113159,-234.332855225,-1590.709960938,-130.754638672,296.037109375,-139.325149536,-131.279479980,276.281036377,-136.588592529,-113.592712402,285.377258301,-138.611053467,19.583515167,36.680599213,93.536659241,39.895969391,53.113269806,80.101547241,-18.794803619,98.368614197,94.900367737,-11.362074852,98.998878479,123.929496765,-5.999145985,97.334030151,66.998344421,-20.620889664,62.481487274,94.818969727,-15.117042542,63.463169098,122.271812439,-5.422294617,52.239284515,65.861480713,28.177042007,42.260635376,95.990188599,40.932567596,57.397911072,100.503196716,26.359008789,57.259445190,97.031158447,40.563205719,55.752185822,107.173728943,43.774547577,57.590625763,94.743095398,
408,40.968540192,-34.390293121,107.280593872,23.054447174,-43.270954132,111.330352783,40.550319672,-51.813476563,116.825050354,144.818176270,-253.664733887,-1591.240844727,130.925109863,-239.522811890,-1590.049926758,150.170684814,-234.333602905,-1590.714355469,-130.674362183,296.021789551,-139.435821533,-131.200515747,276.266632080,-136.699157715,-113.514556885,285.362976074,-138.704772949,19.451471329,36.681190491,93.579833984,39.776058197,53.114322662,80.163719177,-18.931005478,98.367477417,94.904357910,-11.526212692,98.999160767,123.940658569,-6.108477116,97.332450867,67.014663696,-20.755332947,62.480258942,94.822601318,-15.277917862,63.463207245,122.280578613,-5.528449535,52.237701416,65.880065918,28.042383194,42.261730194,96.041320801,40.792854309,57.399765015,100.566108704,26.222663879,57.260494232,97.079986572,40.417163849,55.754257202,107.236358643,43.640365601,57.592403412,94.808776855,
409,40.947956085,-34.410732269,107.314201355,23.029420853,-43.281162262,111.367286682,40.523647308,-51.828750610,116.864189148,144.816711426,-253.663711548,-1591.243164063,130.922805786,-239.521987915,-1590.048828125,150.171295166,-234.333541870,-1590.710327148,-130.636474609,296.063629150,-139.380096436,-131.168716431,276.309844971,-136.639465332,-113.480590820,285.406341553,-138.647567749,19.458074570,36.751815796,93.684799194,39.784523010,53.179733276,80.265106201,-18.916627884,98.443206787,94.997665405,-11.511325836,99.079711914,124.033706665,-6.094621181,97.401031494,67.107887268,-20.745460510,62.556190491,94.922935486,-15.267529488,63.543891907,122.380661011,-5.520298958,52.305976868,65.982307434,28.049730301,42.331756592,96.145042419,40.802173615,57.469093323,100.666725159,26.231908798,57.330966949,97.180747986,40.426368713,55.824962616,107.337127686,43.649620056,57.660240173,94.909149170,
410,41.016952515,-34.405220032,107.300567627,23.102113724,-43.285778046,111.343605042,40.597141266,-51.825885773,116.845069885,144.820327759,-253.662292480,-1591.234741211,130.924118042,-239.521682739,-1590.051635742,150.172134399,-234.331756592,-1590.706298828,-130.750061035,296.056549072,-139.282516479,-131.277450562,276.303131104,-136.541976929,-113.590827942,285.401184082,-138.561294556,19.529275894,36.759975433,93.680480957,39.844940186,53.190727234,80.247833252,-18.852499008,98.446365356,95.019309998,-11.428491592,99.083320618,124.050460815,-6.048420429,97.406356812,67.121215820,-20.676771164,62.559143066,94.945098877,-15.181182861,63.547058105,122.399284363,-5.469017982,52.311408997,65.994415283,28.121807098,42.340969086,96.135253906,40.875228882,57.479858398,100.648880005,26.302722931,57.339916229,97.172370911,40.503959656,55.835548401,107.319541931,43.718914032,57.671455383,94.889549255,
411,40.967433929,-34.359325409,107.354011536,23.047117233,-43.249717712,111.366203308,40.539958954,-51.783626556,116.890731812,144.823287964,-253.661819458,-1591.240600586,130.927246094,-239.522262573,-1590.047241211,150.175354004,-234.331970215,-1590.712280273,-130.679428101,296.015563965,-139.439086914,-131.204391479,276.261016846,-136.701629639,-113.519081116,285.358459473,-138.705764771,19.442096710,36.697830200,93.604408264,39.766815186,53.131946564,80.189628601,-18.945392609,98.381156921,94.922058105,-11.543714523,99.014755249,123.959045410,-6.119815350,97.345863342,67.033737183,-20.766876221,62.493785858,94.841690063,-15.292441368,63.478431702,122.300140381,-5.536118507,52.251102448,65.901206970,28.032306671,42.279155731,96.066520691,40.781124115,57.418415070,100.591941833,26.211290359,57.277820587,97.104301453,40.404842377,55.773181915,107.262214661,43.629211426,57.611000061,94.834831238,
412,40.941650391,-34.328445435,107.414268494,23.017808914,-43.200744629,111.453170776,40.506946564,-51.742271423,116.975654602,144.822433472,-253.662628174,-1591.238159180,130.927047729,-239.519683838,-1590.043334961,150.175506592,-234.331558228,-1590.714721680,-130.637939453,295.981964111,-139.541290283,-131.167205811,276.229980469,-136.798294067,-113.481941223,285.325195313,-138.805908203,19.457056046,36.712039948,93.569816589,39.783405304,53.139518738,80.149414063,-18.921915054,98.401000977,94.871437073,-11.518832207,99.041938782,123.907958984,-6.097762585,97.355926514,66.982788086,-20.748332977,62.513866425,94.801498413,-15.272513390,63.505649567,122.259468079,-5.520308018,52.260765076,65.863410950,28.048137665,42.292896271,96.030029297,40.799224854,57.431701660,100.550575256,26.229225159,57.292102814,97.063537598,40.423034668,55.788440704,107.221145630,43.647087097,57.622257233,94.793197632,
413,40.908378601,-34.360324860,107.481719971,22.978137970,-43.207302094,111.537590027,40.459651947,-51.759643555,117.064437866,144.821502686,-253.663772583,-1591.241699219,130.928894043,-239.520187378,-1590.043212891,150.175247192,-234.332626343,-1590.712280273,-130.598449707,296.022583008,-139.493728638,-131.129943848,276.269592285,-136.754333496,-113.441925049,285.363891602,-138.760360718,19.471542358,36.694461823,93.569221497,39.799499512,53.122444153,80.151916504,-18.901416779,98.386909485,94.882423401,-11.498298645,99.021713257,123.918983459,-6.077346325,97.345771790,66.993560791,-20.731323242,62.499958038,94.805747986,-15.255434036,63.486106873,122.263946533,-5.504274845,52.250766754,65.865676880,28.063175201,42.274013519,96.030464172,40.815727234,57.410739899,100.553787231,26.245723724,57.273208618,97.066864014,40.439369202,55.766265869,107.224212646,43.663612366,57.602073669,94.796562195,
414,40.909019470,-34.380512238,107.518974304,22.968996048,-43.207447052,111.596778870,40.449859619,-51.776161194,117.117858887,144.820739746,-253.664047241,-1591.241821289,130.927047729,-239.521255493,-1590.045288086,150.174758911,-234.332290649,-1590.708740234,-130.626770020,296.055786133,-139.403015137,-131.157089233,276.300445557,-136.664550781,-113.470794678,285.395751953,-138.669494629,19.442756653,36.716228485,93.649269104,39.770706177,53.145534515,80.233482361,-18.931812286,98.407615662,94.964843750,-11.529582024,99.040893555,124.001686096,-6.106870651,97.368492126,67.076377869,-20.760814667,62.520637512,94.885948181,-15.285771370,63.505279541,122.344360352,-5.532618523,52.273563385,65.945777893,28.034166336,42.295848846,96.111015320,40.786212921,57.432632446,100.635612488,26.216312408,57.294940948,97.148178101,40.409687042,55.787761688,107.305946350,43.634258270,57.624385834,94.878456116,
