Number of frames: 3950
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumTracker R00,HumTracker R01,HumTracker R02,HumTracker R10,HumTracker R11,HumTracker R12,HumTracker R20,HumTracker R21,HumTracker R22,HumTracker x,HumTracker y,HumTracker z,HumTracker Error,StemTracker R00,StemTracker R01,StemTracker R02,StemTracker R10,StemTracker R11,StemTracker R12,StemTracker R20,StemTracker R21,StemTracker R22,StemTracker x,StemTracker y,StemTracker z,StemTracker Error
3054, 0.544882655, 0.816994488, 0.188740268, 0.829814255,-0.557729661, 0.018600559, 0.120462596, 0.146484241,-0.981850863,18.725635529,31.005329132,55.616394043, 0.320494682,-0.716868281, 0.695622504, 0.047001619, 0.695761323, 0.718094230,-0.016025746,-0.044899460, 0.021213559,-0.998766243,133.328979492,-93.279067993,-1460.942871094, 0.131525084,,,,,,,,,,,,,,
3055, 0.544322848, 0.817430735, 0.188466460, 0.830155492,-0.557204068, 0.019118093, 0.120641991, 0.146050051,-0.981893539,18.720895767,30.988050461,55.530868530, 0.318383664,-0.716866255, 0.695634902, 0.046848774, 0.695770681, 0.718085289,-0.016022071,-0.044786926, 0.021110320,-0.998773515,133.329574585,-93.279632568,-1460.942993164, 0.130562901,,,,,,,,,,,,,,
3056, 0.543163657, 0.818097174, 0.188918784, 0.830615222,-0.556432784, 0.021469781, 0.122684963, 0.145257205,-0.981757998,18.706424713,30.990573883,55.524757385, 0.318564922,-0.716899574, 0.695622742, 0.046520386, 0.695747495, 0.718105733,-0.016113436,-0.044615425, 0.020814728,-0.998787403,133.329833984,-93.277557373,-1460.943237305, 0.130462632,,,,,,,,,,,,,,
3057, 0.542740047, 0.818452716, 0.188595921, 0.830833673,-0.556076050, 0.022244658, 0.123079881, 0.144618779,-0.981802821,18.696680069,30.976390839,55.508342743, 0.318098485,-0.716907203, 0.695612550, 0.046553697, 0.695738375, 0.718114734,-0.016106160,-0.044634543, 0.020842569,-0.998785973,133.329742432,-93.277572632,-1460.942504883, 0.131052211,,,,,,,,,,,,,,
3058, 0.542941809, 0.818283379, 0.188750014, 0.830605090,-0.556392193, 0.022867549, 0.123731166, 0.144360960,-0.981758893,18.699386597,30.953136444,55.476867676, 0.318103433,-0.716813385, 0.695695758, 0.046754982, 0.695833504, 0.718026340,-0.015936805,-0.044658475, 0.021109967,-0.998779297,133.331314087,-93.278762817,-1460.942138672, 0.130745262,,,,,,,,,,,,,,
3059, 0.543208063, 0.818260610, 0.188081220, 0.830608130,-0.556428313, 0.021854140, 0.122536108, 0.144350469,-0.981910288,18.703365326,30.988397598,55.463542938, 0.318955988,-0.716806948, 0.695730925, 0.046327610, 0.695839524, 0.718010247,-0.016390212,-0.044666879, 0.020487964,-0.998791814,133.333251953,-93.278793335,-1460.938964844, 0.131086975,,,,,,,,,,,,,,
3060, 0.543197334, 0.818279564, 0.188029960, 0.830709577,-0.556304812, 0.021132844, 0.121894538, 0.144718975,-0.981935918,18.684423447,30.979930878,55.453983307, 0.318517506,-0.716914535, 0.695625961, 0.046239339, 0.695742786, 0.718109131,-0.016161697,-0.044447392, 0.020584133,-0.998799682,133.335296631,-93.278297424,-1460.942382813, 0.131248996,,,,,,,,,,,,,,
3061, 0.543756485, 0.818192959, 0.186786488, 0.830624819,-0.556488216, 0.019579180, 0.119964018, 0.144503176,-0.982205391,18.700445175,30.977720261,55.459770203, 0.318140835,-0.716853261, 0.695677102, 0.046420578, 0.695786893, 0.718060970,-0.016404668,-0.044745155, 0.020539090,-0.998787344,133.336730957,-93.279685974,-1460.944702148, 0.131286576,,,,,,,,,,,,,,
3062, 0.544058323, 0.818011343, 0.186703205, 0.830357313,-0.556867182, 0.020143596, 0.120446570, 0.144071072,-0.982209861,18.690505981,30.954868317,55.503322601, 0.319134384,-0.716860890, 0.695655823, 0.046618864, 0.695787311, 0.718069315,-0.016010836,-0.044613611, 0.020959273,-0.998784423,133.335205078,-93.279800415,-1460.947631836, 0.131415159,,,,,,,,,,,,,,
3063, 0.544282794, 0.817905188, 0.186513767, 0.830278397,-0.557001710, 0.019667653, 0.119974762, 0.144153595,-0.982255459,18.685821533,30.966722488,55.470607758, 0.319921255,-0.716841757, 0.695692003, 0.046374597, 0.695811212, 0.718042612,-0.016172936,-0.044550318, 0.020674529,-0.998793244,133.335357666,-93.280548096,-1460.946411133, 0.132203698,,,,,,,,,,,,,,
3064, 0.544168890, 0.818221986, 0.185453489, 0.830389917,-0.556819618, 0.020111466, 0.119719796, 0.143054679,-0.982447207,18.681619644,30.939743042,55.471431732, 0.318648219,-0.716842234, 0.695675194, 0.046617623, 0.695796490, 0.718055427,-0.016239064,-0.044771150, 0.020795532,-0.998780847,133.334777832,-93.280120850,-1460.942749023, 0.131261587,,,,,,,,,,,,,,
3065, 0.543707967, 0.818497658, 0.185588881, 0.830450773,-0.556654334, 0.022078658, 0.121380180, 0.142118081,-0.982379436,18.656709671,30.896976471,55.489044189, 0.319092125,-0.716925323, 0.695573151, 0.046861783, 0.695717454, 0.718140960,-0.015836431,-0.044668764, 0.021249022,-0.998775840,133.331039429,-93.279441833,-1460.941406250, 0.131210804,,,,,,,,,,,,,,
3066, 0.543373644, 0.818695843, 0.185693607, 0.830548346,-0.556469142, 0.023053702, 0.122206740, 0.141700745,-0.982337177,18.643394470,30.870466232,55.471420288, 0.318626314,-0.716892183, 0.695605338, 0.046891462, 0.695749998, 0.718109310,-0.015843544,-0.044694047, 0.021266619,-0.998774350,133.329238892,-93.280792236,-1460.942260742, 0.131045476,,,,,,,,,,,,,,
3067, 0.542993188, 0.818944454, 0.185710415, 0.830736518,-0.556164980, 0.023606306, 0.122617885, 0.141458362,-0.982320905,18.650337219,30.870237350,55.455802917, 0.319181204,-0.716882348, 0.695617378, 0.046864148, 0.695735812, 0.718110263,-0.016414065,-0.045071531, 0.020838112,-0.998766422,133.328552246,-93.280632019,-1460.944335938, 0.129886761,,,,,,,,,,,,,,
3068, 0.542653918, 0.818904340, 0.186875373, 0.830840230,-0.556000710, 0.023827223, 0.123415053, 0.142333642,-0.982094646,18.606189728,30.839946747,55.426326752, 0.319199026,-0.716959596, 0.695550501, 0.046673398, 0.695681691, 0.718171060,-0.016039150,-0.044675525, 0.020970406,-0.998781443,133.328216553,-93.280075073,-1460.943969727, 0.130822077,,,,,,,,,,,,,,
3069, 0.542721808, 0.818823814, 0.187030911, 0.830665231,-0.556222081, 0.024743211, 0.124291062, 0.141931400,-0.982042372,18.587141037,30.813411713,55.469146729, 0.318235308,-0.716893852, 0.695616663, 0.046697475, 0.695749879, 0.718105733,-0.016006967,-0.044668436, 0.021014467,-0.998780847,133.329895020,-93.281730652,-1460.942749023, 0.131775513,,,,,,,,,,,,,,
3070, 0.542518020, 0.818883002, 0.187362581, 0.830740094,-0.556097925, 0.025019376, 0.124679893, 0.142076150,-0.981972158,18.570089340,30.776924133,55.452720642, 0.318655610,-0.716900229, 0.695600212, 0.046844989, 0.695735216, 0.718119323,-0.016036926,-0.044795580, 0.021094833,-0.998773456,133.331939697,-93.282546997,-1460.946899414, 0.131300375,,,,,,,,,,,,,,
3071, 0.542488873, 0.818816364, 0.187737808, 0.830802679,-0.556030691, 0.024426593, 0.124388888, 0.142721921,-0.981915355,18.546218872,30.759464264,55.430088043, 0.319217294,-0.716850221, 0.695664525, 0.046654478, 0.695792556, 0.718062222,-0.016105559,-0.044704884, 0.020916563,-0.998781264,133.334930420,-93.280754089,-1460.947631836, 0.131620586,,,,,,,,,,,,,,
3072, 0.542373717, 0.818832636, 0.187999666, 0.830787838,-0.556028247, 0.024981998, 0.124989204, 0.142638266,-0.981851339,18.542926788,30.735244751,55.429374695, 0.319366634,-0.716809928, 0.695694566, 0.046824194, 0.695812225, 0.718036056,-0.016415453,-0.045041606, 0.020814091,-0.998768270,133.336837769,-93.280151367,-1460.947021484, 0.131133601,,,,,,,,,,,,,,
3073, 0.542310178, 0.818809509, 0.188283414, 0.830771983,-0.556039751, 0.025252011, 0.125369653, 0.142726168,-0.981790006,18.521081924,30.711647034,55.444301605, 0.319697052,-0.716886044, 0.695611894, 0.046887495, 0.695745707, 0.718108058,-0.016083578,-0.044858217, 0.021091679,-0.998770654,133.338012695,-93.281723022,-1460.949829102, 0.131262034,,,,,,,,,,,,,,
3074, 0.542454541, 0.818685234, 0.188407764, 0.830773592,-0.556076050, 0.024384947, 0.124732643, 0.143296480,-0.981788099,18.502307892,30.715454102,55.449546814, 0.319664001,-0.716879129, 0.695640206, 0.046573132, 0.695773482, 0.718084216,-0.015948435,-0.044537801, 0.020971250,-0.998787582,133.337722778,-93.281455994,-1460.946899414, 0.131364956,,,,,,,,,,,,,,
3075, 0.542570591, 0.818552673, 0.188649610, 0.830723524,-0.556167841, 0.023994356, 0.124561489, 0.143697038,-0.981751323,18.509605408,30.701965332,55.403865814, 0.318663925,-0.716912270, 0.695588291, 0.046836585, 0.695719719, 0.718132675,-0.016112246,-0.044842370, 0.021034067,-0.998772621,133.336914063,-93.280960083,-1460.945800781, 0.130946100,,,,,,,,,,,,,,
3076, 0.542552233, 0.818631709, 0.188359067, 0.830663145,-0.556224227, 0.024764678, 0.125043035, 0.143026814,-0.981787920,18.489936829,30.665309906,55.427822113, 0.318107724,-0.716868639, 0.695630133, 0.046883281, 0.695763648, 0.718090534,-0.016089033,-0.044858459, 0.021085963,-0.998770773,133.335891724,-93.282028198,-1460.947631836, 0.130899504,,,,,,,,,,,,,,
3077, 0.541720092, 0.819001794, 0.189143986, 0.831335306,-0.555278897, 0.023386277, 0.124181069, 0.144573256,-0.981670856,18.453893661,30.567689896,55.292175293, 0.318602294,-0.716881633, 0.695636988, 0.046581324, 0.695766985, 0.718088746,-0.016025413,-0.044597395, 0.020921424,-0.998785973,133.331878662,-93.282890320,-1460.946533203, 0.130442992,,,,,,,,,,,,,,
3078, 0.542059720, 0.818171501, 0.191746131, 0.830963552,-0.555862188, 0.022731671, 0.125182837, 0.147012129,-0.981181264,18.463211060,30.496501923,55.027454376, 0.318630308,-0.716917157, 0.695607424, 0.046475910, 0.695723712, 0.718124866,-0.016282031,-0.044701412, 0.020661527,-0.998786688,133.329879761,-93.284667969,-1460.946533203, 0.130332977,,,,,,,,,,,,,,
3079, 0.542978168, 0.817739308, 0.190989941, 0.830193818,-0.556941628, 0.024377948, 0.126305059, 0.145321980,-0.981289268,18.483726501,30.484355927,54.906234741, 0.319457233,-0.716887832, 0.695623398, 0.046689488, 0.695747733, 0.718103468,-0.016202005,-0.044798374, 0.020869086,-0.998778045,133.328659058,-93.287277222,-1460.942626953, 0.131147966,,,,,,,,,,,,,,
3080, 0.542890251, 0.816699386, 0.195633084, 0.829814553,-0.557497501, 0.024585359, 0.129143804, 0.148992017,-0.980368972,18.548137665,30.515062332,54.584114075, 0.318312079,-0.716900945, 0.695610404, 0.046682410, 0.695742249, 0.718112648,-0.016030561,-0.044674251, 0.020986600,-0.998781204,133.327804565,-93.285011292,-1460.945312500, 0.131575957,,,,,,,,,,,,,,
3081, 0.543692887, 0.816070020, 0.196030125, 0.829914510,-0.557556152, 0.019314643, 0.125059903, 0.152187005,-0.980407655,18.460094452,30.432039261,54.128185272, 0.321809560,-0.716870308, 0.695655406, 0.046481609, 0.695779860, 0.718074560,-0.016104421,-0.044580389, 0.020796185,-0.998789310,133.328643799,-93.283164978,-1460.949096680, 0.130645782,,,,,,,,,,,,,,
3082, 0.542912781, 0.816352069, 0.197015315, 0.829913914,-0.557426631, 0.022767207, 0.128407642, 0.151145145,-0.980136037,18.401245117,30.383789063,53.752311707, 0.318387270,-0.716882885, 0.695624352, 0.046751238, 0.695746303, 0.718102992,-0.016284008,-0.044899758, 0.020853275,-0.998773813,133.330642700,-93.286132813,-1460.947875977, 0.130794123,,,,,,,,,,,,,,
3083, 0.541547060, 0.817207217, 0.197228760, 0.830491543,-0.556456387, 0.025299938, 0.130424485, 0.150095716,-0.980031013,18.360548019,30.362262726,53.520484924, 0.317624092,-0.716908038, 0.695595443, 0.046796001, 0.695729196, 0.718125045,-0.016041255,-0.044763602, 0.021057241,-0.998775721,133.333648682,-93.284393311,-1460.946899414, 0.130525410,,,,,,,,,,,,,,
3084, 0.541325629, 0.817460179, 0.196787819, 0.830739915,-0.556105196, 0.024864605, 0.129760548, 0.150019646,-0.980130792,18.381738663,30.372323990,53.304756165, 0.319144100,-0.716927648, 0.695587933, 0.046606254, 0.695721328, 0.718134463,-0.015958879,-0.044570360, 0.020983603,-0.998785913,133.335723877,-93.277572632,-1460.944580078, 0.130333275,,,,,,,,,,,,,,
3085, 0.541240275, 0.817942381, 0.195010602, 0.830942810,-0.555796981, 0.024973860, 0.128813490, 0.148525804,-0.980483115,18.411516190,30.358545303,53.207077026, 0.318668276,-0.716849089, 0.695660710, 0.046728298, 0.695777237, 0.718070507,-0.016394489,-0.044959214, 0.020760112,-0.998773098,133.335083008,-93.278564453,-1460.943969727, 0.130771369,,,,,,,,,,,,,,
3086, 0.541234970, 0.818274319, 0.193628192, 0.831131399,-0.555536151, 0.024498472, 0.127613932, 0.147671044,-0.980769038,18.355951309,30.340242386,53.185989380, 0.318812460,-0.716912568, 0.695617974, 0.046390459, 0.695729315, 0.718117952,-0.016354667,-0.044690419, 0.020550333,-0.998789549,133.337753296,-93.280029297,-1460.946655273, 0.129402086,,,,,,,,,,,,,,
3087, 0.541671097, 0.818281889, 0.192372546, 0.830965042,-0.555791497, 0.024350543, 0.126844630, 0.146664873,-0.981019855,18.274616241,30.333066940,53.231990814, 0.319558293,-0.716900170, 0.695621610, 0.046527117, 0.695740521, 0.718109488,-0.016248509,-0.044714376, 0.020722240,-0.998784900,133.336959839,-93.278930664,-1460.946533203, 0.130040213,,,,,,,,,,,,,,
3088, 0.542020082, 0.817848861, 0.193228856, 0.830564797,-0.556359470, 0.025022812, 0.127969593, 0.146926224,-0.980834544,18.191394806,30.308418274,53.256034851, 0.318480641,-0.716889262, 0.695629656, 0.046574846, 0.695753753, 0.718098700,-0.016153730,-0.044682350, 0.020824188,-0.998784244,133.336135864,-93.279548645,-1460.947143555, 0.131377369,,,,,,,,,,,,,,
3089, 0.543088734, 0.817307055, 0.192519918, 0.830317974,-0.556864262, 0.021778213, 0.125006944, 0.148025244,-0.981051385,18.116796494,30.249748230,53.188468933, 0.318915904,-0.716942787, 0.695572317, 0.046606943, 0.695694625, 0.718154848,-0.016208138,-0.044744931, 0.020803891,-0.998781860,133.335052490,-93.283996582,-1460.950805664, 0.130623907,,,,,,,,,,,,,,
3090, 0.544497430, 0.816435754, 0.192237645, 0.829514384,-0.558100641, 0.020728579, 0.124211490, 0.148177221,-0.981129467,18.068342209,30.230175018,53.234298706, 0.317808658,-0.716949344, 0.695575297, 0.046461634, 0.695702255, 0.718151271,-0.016034978,-0.044520017, 0.020827197,-0.998791397,133.333221436,-93.287246704,-1460.949340820, 0.130172461,,,,,,,,,,,,,,
3091, 0.546044588, 0.815774500, 0.190649733, 0.828974783,-0.559007168, 0.017658735, 0.120980114, 0.148401350,-0.981499255,18.073759079,30.218431473,53.212501526, 0.317528278,-0.716895878, 0.695611417, 0.046744734, 0.695735335, 0.718114674,-0.016237108,-0.044862799, 0.020881647,-0.998774886,133.332580566,-93.287040710,-1460.946044922, 0.130838811,,,,,,,,,,,,,,
3092, 0.546976924, 0.815336347, 0.189849719, 0.828635216,-0.559567213, 0.015755411, 0.119079635, 0.148698315,-0.981686711,18.056415558,30.198877335,53.211833954, 0.318263799,-0.716904461, 0.695604026, 0.046722986, 0.695740342, 0.718116283,-0.015949456,-0.044647042, 0.021072827,-0.998780549,133.329788208,-93.284614563,-1460.949218750, 0.130432650,,,,,,,,,,,,,,
3093, 0.547355175, 0.815535605, 0.187893465, 0.828742921,-0.559453428, 0.014036988, 0.116565302, 0.148032144,-0.982089102,18.035789490,30.167646408,53.221977234, 0.319149643,-0.716922939, 0.695583403, 0.046747245, 0.695716143, 0.718137801,-0.016040202,-0.044728257, 0.021023221,-0.998777986,133.328842163,-93.286033630,-1460.950805664, 0.130716428,,,,,,,,,,,,,,
3094, 0.547100484, 0.815927684, 0.186930463, 0.829090774,-0.558957458, 0.013228681, 0.115279824, 0.147744909,-0.982284069,18.001731873,30.109205246,53.141075134, 0.319343418,-0.716865242, 0.695644975, 0.046716459, 0.695769966, 0.718082011,-0.016201260,-0.044816568, 0.020889787,-0.998776853,133.327178955,-93.289375305,-1460.953125000, 0.130614847,,,,,,,,,,,,,,
3095, 0.546585262, 0.816630483, 0.185362324, 0.829600751,-0.558206737, 0.012953591, 0.114048801, 0.146696478,-0.982584834,17.945716858,30.051179886,53.116558075, 0.318280250,-0.716870785, 0.695657909, 0.046437688, 0.695776045, 0.718075573,-0.016225370,-0.044633076, 0.020678738,-0.998789430,133.329101563,-93.286628723,-1460.953002930, 0.130448580,,,,,,,,,,,,,,
3096, 0.546164274, 0.817559958, 0.182483718, 0.830299139,-0.557202816, 0.011326852, 0.110940829, 0.145329759,-0.983143568,17.906948090,30.012762070,53.089004517, 0.318477631,-0.716903627, 0.695635974, 0.046257321, 0.695743203, 0.718103707,-0.016385244,-0.044615719, 0.020436576,-0.998795152,133.331787109,-93.284149170,-1460.952392578, 0.131446287,,,,,,,,,,,,,,
3097, 0.545636237, 0.818563223, 0.179541871, 0.830908239,-0.556298852, 0.011095898, 0.108961634, 0.143128499,-0.983687758,17.870761871,29.930414200,53.123939514, 0.319338262,-0.716933608, 0.695582509, 0.046595719, 0.695712209, 0.718141556,-0.016036347,-0.044616926, 0.020920215,-0.998785138,133.331878662,-93.285285950,-1460.953613281, 0.131360248,,,,,,,,,,,,,,
3098, 0.545153499, 0.819194913, 0.178121641, 0.831302524,-0.555702150, 0.011458034, 0.108368948, 0.141826585,-0.983941793,17.834505081,29.860591888,53.137680054, 0.318495721,-0.716938555, 0.695568204, 0.046733540, 0.695705414, 0.718150496,-0.015934404,-0.044645179, 0.021088785,-0.998780310,133.335098267,-93.284744263,-1460.953247070, 0.130295977,,,,,,,,,,,,,,
3099, 0.545191646, 0.819444656, 0.176851600, 0.831480861,-0.555455089, 0.010451145, 0.106797256, 0.141350836,-0.984182060,17.827808380,29.829788208,53.093746185, 0.318668306,-0.716865778, 0.695640922, 0.046766773, 0.695762217, 0.718087077,-0.016306523,-0.044926099, 0.020848965,-0.998772740,133.334991455,-93.282424927,-1460.953247070, 0.130070955,,,,,,,,,,,,,,
3100, 0.545020163, 0.819512784, 0.177064523, 0.831540465,-0.555358648, 0.010827390, 0.107207492, 0.141335174,-0.984139681,17.804210663,29.814298630,53.053802490, 0.320022941,-0.716898203, 0.695621371, 0.046560764, 0.695730269, 0.718113899,-0.016485736,-0.044903763, 0.020575140,-0.998779416,133.334106445,-93.283630371,-1460.953491211, 0.131063744,,,,,,,,,,,,,,
3101, 0.544653654, 0.819931149, 0.176253363, 0.831884563,-0.554849505, 0.010493191, 0.106397793, 0.140907302,-0.984288931,17.771213531,29.767881393,53.021568298, 0.317927539,-0.716873407, 0.695650458, 0.046507787, 0.695757329, 0.718087196,-0.016507700,-0.044880234, 0.020524202,-0.998781562,133.337219238,-93.283958435,-1460.949462891, 0.130867466,,,,,,,,,,,,,,
3102, 0.543978751, 0.820476055, 0.175801545, 0.832257032,-0.554269254, 0.011572717, 0.106936514, 0.140016750,-0.984357655,17.728534698,29.693435669,52.997100830, 0.318095177,-0.716831565, 0.695682168, 0.046677995, 0.695800722, 0.718049228,-0.016328549,-0.044876583, 0.020773763,-0.998776555,133.336196899,-93.280822754,-1460.951416016, 0.131406620,,,,,,,,,,,,,,
3103, 0.543323338, 0.820863366, 0.176020205, 0.832676828,-0.553637028, 0.011632650, 0.107000113, 0.140247658,-0.984317839,17.683574677,29.663488388,52.914573669, 0.318569243,-0.716914713, 0.695615709, 0.046390705, 0.695732355, 0.718117595,-0.016234711,-0.044607103, 0.020636613,-0.998791456,133.336486816,-93.281982422,-1460.951904297, 0.130390465,,,,,,,,,,,,,,
3104, 0.542782664, 0.821154118, 0.176332042, 0.832880616,-0.553302586, 0.012893485, 0.108152501, 0.139865175,-0.984246314,17.631784439,29.607913971,52.877788544, 0.319437504,-0.716856182, 0.695675015, 0.046405736, 0.695801020, 0.718055606,-0.016034327,-0.044476580, 0.020794854,-0.998794019,133.333480835,-93.283622742,-1460.954101563, 0.130788401,,,,,,,,,,,,,,
3105, 0.542323887, 0.821258724, 0.177253827, 0.833042204,-0.553042054, 0.013607096, 0.109203771, 0.140280470,-0.984071076,17.584619522,29.568996429,52.749893188, 0.318899959,-0.716828525, 0.695698619, 0.046478201, 0.695825636, 0.718031466,-0.016046166,-0.044536106, 0.020838374,-0.998790443,133.331619263,-93.284088135,-1460.955932617, 0.131237045,,,,,,,,,,,,,,
3106, 0.541593611, 0.821633637, 0.177748606, 0.833387971,-0.552496076, 0.014581006, 0.110185653, 0.140236571,-0.983967900,17.543689728,29.506996155,52.647541046, 0.320303321,-0.716844797, 0.695663929, 0.046746161, 0.695792258, 0.718061686,-0.016141294,-0.044795543, 0.020954816,-0.998776436,133.331863403,-93.285751343,-1460.954956055, 0.130451441,,,,,,,,,,,,,,
3107, 0.540673852, 0.822055817, 0.178594425, 0.833823621,-0.551809609, 0.015631068, 0.111399725, 0.140464932,-0.983798563,17.467283249,29.462200165,52.568164825, 0.319501758,-0.716932178, 0.695594072, 0.046445310, 0.695712745, 0.718137085,-0.016213991,-0.044632457, 0.020688264,-0.998789251,133.329544067,-93.284996033,-1460.953979492, 0.130897090,,,,,,,,,,,,,,
3108, 0.539825261, 0.822394609, 0.179599047, 0.834250689,-0.551147163, 0.016207345, 0.112314329, 0.141081482,-0.983606339,17.389846802,29.393430710,52.458713531, 0.317555934,-0.716889620, 0.695650101, 0.046261694, 0.695768774, 0.718084693,-0.016130481,-0.044440985, 0.020623669,-0.998799145,133.329711914,-93.286323547,-1460.955566406, 0.131131142,,,,,,,,,,,,,,
3109, 0.539421678, 0.822876096, 0.178603381, 0.834672272,-0.550527573, 0.015541180, 0.111114562, 0.140692040,-0.983798385,17.373786926,29.311985016,52.426113129, 0.318432629,-0.716797113, 0.695733786, 0.046436921, 0.695842624, 0.718006253,-0.016435100,-0.044776451, 0.020532155,-0.998786032,133.329345703,-93.285369873,-1460.956909180, 0.131515890,,,,,,,,,,,,,,
3110, 0.538899779, 0.823351264, 0.177988142, 0.835261405,-0.549679697, 0.013806314, 0.109203920, 0.141226396,-0.983935773,17.317428589,29.232566833,52.403053284, 0.319024950,-0.716875136, 0.695662677, 0.046296947, 0.695772946, 0.718075931,-0.016337575,-0.044610169, 0.020500161,-0.998794138,133.329833984,-93.283500671,-1460.955932617, 0.130845249,,,,,,,,,,,,,,
3111, 0.538113713, 0.824035585, 0.177197337, 0.835888267,-0.548735917, 0.013403079, 0.108279161, 0.140904799,-0.984084070,17.247331619,29.160625458,52.409381866, 0.318123549,-0.716871560, 0.695655823, 0.046455324, 0.695761859, 0.718082905,-0.016503239,-0.044839352, 0.020491140,-0.998784065,133.330917358,-93.283599854,-1460.952758789, 0.131520003,,,,,,,,,,,,,,
3112, 0.537331164, 0.824536860, 0.177240431, 0.836291492,-0.548094988, 0.014438158, 0.109049380, 0.140466586,-0.984061658,17.154808044,29.047948837,52.471145630, 0.318211526,-0.716890931, 0.695616841, 0.046740521, 0.695751786, 0.718104362,-0.015989495,-0.044687130, 0.021057073,-0.998779118,133.332641602,-93.284431458,-1460.954467773, 0.131459072,,,,,,,,,,,,,,
3113, 0.536616147, 0.825022459, 0.177147061, 0.836794078,-0.547332287, 0.014249538, 0.108714499, 0.140589073,-0.984081209,17.056041718,28.964920044,52.494945526, 0.317230165,-0.716896653, 0.695610821, 0.046741687, 0.695746720, 0.718109727,-0.015968895,-0.044673793, 0.021072326,-0.998779356,133.335769653,-93.283645630,-1460.956420898, 0.131809890,,,,,,,,,,,,,,
3114, 0.536391497, 0.825060070, 0.177651525, 0.836858869,-0.547221959, 0.014674764, 0.109322377, 0.140797839,-0.983984053,17.024314880,28.911336899,52.497955322, 0.318419218,-0.716873050, 0.695625186, 0.046888798, 0.695743024, 0.718102634,-0.016438389,-0.045105927, 0.020838318,-0.998764873,133.336517334,-93.283836365,-1460.955932617, 0.132311687,,,,,,,,,,,,,,
3115, 0.535783648, 0.825191796, 0.178869724, 0.837129354,-0.546797812, 0.015054748, 0.110228620, 0.141671002,-0.983757615,16.955087662,28.838439941,52.447250366, 0.316753924,-0.716865242, 0.695641398, 0.046768297, 0.695750356, 0.718092263,-0.016580544,-0.045118067, 0.020653045,-0.998768151,133.338821411,-93.285476685,-1460.956787109, 0.131700248,,,,,,,,,,,,,,
3116, 0.535405755, 0.825087965, 0.180472910, 0.837108910,-0.546790659, 0.016387187, 0.112201780, 0.142301694,-0.983443439,16.872465134,28.749137878,52.396499634, 0.317502707,-0.716854513, 0.695655167, 0.046727769, 0.695786059, 0.718069196,-0.016074909,-0.044736363, 0.020989161,-0.998778343,133.338745117,-93.285827637,-1460.955688477, 0.131725401,,,,,,,,,,,,,,
3117, 0.534682095, 0.825338066, 0.181471825, 0.837394774,-0.546321154, 0.017411284, 0.113512099, 0.142654061,-0.983241975,16.817192078,28.690217972,52.314178467, 0.317361712,-0.716898739, 0.695609987, 0.046722930, 0.695733428, 0.718116581,-0.016236333,-0.044846661, 0.020866897,-0.998775959,133.337814331,-93.285957336,-1460.955322266, 0.130662262,,,,,,,,,,,,,,
3118, 0.534124494, 0.825581431, 0.182006568, 0.837670207,-0.545884132, 0.017865526, 0.114103936, 0.142919064,-0.983135045,16.768823624,28.647628784,52.221210480, 0.317182183,-0.716852546, 0.695664287, 0.046621140, 0.695774615, 0.718070924,-0.016484207,-0.044944763, 0.020621059,-0.998776615,133.337814331,-93.287246704,-1460.956176758, 0.131647959,,,,,,,,,,,,,,
3119, 0.533417284, 0.825821936, 0.182986528, 0.837888122,-0.545498908, 0.019351086, 0.115799509, 0.143000036,-0.982924938,16.705459595,28.587551117,52.146568298, 0.317293555,-0.716881812, 0.695628047, 0.046712317, 0.695752561, 0.718098640,-0.016210353,-0.044820428, 0.020879306,-0.998776853,133.334533691,-93.287765503,-1460.953613281, 0.132526785,,,,,,,,,,,,,,
3120, 0.532904327, 0.826049626, 0.183452860, 0.838070869,-0.545181334, 0.020361248, 0.116834484, 0.142895892,-0.982817650,16.653186798,28.549507141,52.065269470, 0.317409396,-0.716903210, 0.695599735, 0.046806201, 0.695723832, 0.718125284,-0.016260713,-0.044923663, 0.020906832,-0.998771667,133.332397461,-93.288345337,-1460.953491211, 0.131649762,,,,,,,,,,,,,,
3121, 0.532981873, 0.825960338, 0.183629572, 0.837922275,-0.545383036, 0.021060824, 0.117543861, 0.142642274,-0.982769847,16.620010376,28.541780472,51.975360870, 0.317460716,-0.716891587, 0.695619166, 0.046695422, 0.695729494, 0.718113959,-0.016516691,-0.045021962, 0.020646706,-0.998772621,133.330993652,-93.288444519,-1460.953247070, 0.131952003,,,,,,,,,,,,,,
3122, 0.533210576, 0.825867593, 0.183382615, 0.837702930,-0.545691133, 0.021793690, 0.118068971, 0.141999528,-0.982800007,16.608800888,28.526584625,51.932739258, 0.316586673,-0.716929078, 0.695574045, 0.046791684, 0.695689857, 0.718154192,-0.016436614,-0.045036525, 0.020768613,-0.998769462,133.329467773,-93.288467407,-1460.951538086, 0.131521106,,,,,,,,,,,,,,
